t,H32_nelson16,H16_nelson16,H32_ctrl,H16_ctrl
10.300000000000109,0.025961431509709462,0.006215798902327165,0.025549791778717093,0.007094902342690072
10.400000000000142,0.02786690517775696,0.007387703960118244,0.025837488927836057,0.007013625665684938
10.500000000000176,0.025973353285263005,0.006090888317362206,0.02373387564205077,0.006141491293414454
10.60000000000021,0.026726613848279308,0.0071624563694661384,0.026668500912002693,0.006454184061880732
10.700000000000243,0.026593683022453175,0.006776274181759688,0.025639612243303987,0.006663747068391086
10.800000000000276,0.027736566893887933,0.007129148209486473,0.026878903776221423,0.006601357909721578
10.90000000000031,0.026002661565129818,0.006160616656054542,0.02622017600649118,0.005788689742088785
11.000000000000343,0.027560612092453047,0.006333725315884328,0.027285959289483398,0.005946983315763
11.100000000000376,0.026012657156668742,0.005449361456177477,0.025493949232412834,0.007436602753560557
11.20000000000041,0.02583304595761559,0.006135335045130704,0.026731876805327057,0.005864630854258401
11.300000000000443,0.02733186898261514,0.006363460107233632,0.02756049759322276,0.007309824073133516
11.400000000000476,0.025848581400504392,0.006376727675995483,0.026284948038233544,0.007051777648277862
11.50000000000051,0.027519370647780674,0.007836480653455567,0.0266887648056635,0.006240550768344312
11.600000000000543,0.025970505346813343,0.006027418918231142,0.027172998501877158,0.006092780909736672
11.700000000000577,0.02737630970691745,0.006852787927795891,0.027772102475896704,0.006484421295257665
11.80000000000061,0.02645723531071943,0.007203365323169877,0.025177751961860378,0.006423131747661614
11.900000000000643,0.02711243600049948,0.006298574877166711,0.027690109252578553,0.007027908875768853
12.000000000000677,0.02613026017232954,0.006941067673741971,0.026950674885707827,0.006825324216848013
12.10000000000071,0.024530248685618983,0.006024777377879253,0.028261227847496427,0.007376985154880536
12.200000000000744,0.02604765647111458,0.00594855770185602,0.02495423693272915,0.0064950439743177565
12.300000000000777,0.028297474342850456,0.006664343393567601,0.027307721284055682,0.007862406114367294
12.40000000000081,0.02732117759298283,0.006369038967500419,0.02623879931896445,0.006712463545512894
12.500000000000844,0.024797214496639464,0.005969195339430302,0.027140877968393866,0.006401140922223669
12.566370614359172,0.026066142779406873,0.005408435065838395,0.02704042438346906,0.006198539102277068
